시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,도로형태,가해운전자 차종,피해운전자 차종
서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,이륜,승용
서울특별시 강북구 미아동,경상사고,0,0,2,0,차대사람 - 횡단중,기타 - 기타,이륜,보행자
서울특별시 영등포구 대림동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 은평구 역촌동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로 - 교차로부근,승용,보행자
서울특별시 강남구 논현동,중상사고,0,1,1,0,차대차 - 측면충돌,교차로 - 교차로안,이륜,승용
서울특별시 강동구 천호동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,원동기
서울특별시 동대문구 답십리동,경상사고,0,0,1,0,차대사람 - 횡단중,단일로 - 기타,승용,보행자
서울특별시 관악구 신림동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,이륜,승용
서울특별시 도봉구 창동,경상사고,0,0,1,0,차량단독 - 기타,교차로 - 교차로안,승용,
서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 정면충돌,교차로 - 교차로부근,승용,승용
서울특별시 강남구 신사동,경상사고,0,0,2,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 강동구 길동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대사람 - 횡단중,단일로 - 기타,승용,보행자
서울특별시 송파구 방이동,중상사고,0,2,0,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 은평구 대조동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 강북구 번동,중상사고,0,1,1,0,차대차 - 정면충돌,교차로 - 교차로안,승용,승용
서울특별시 영등포구 양평동4가,경상사고,0,0,1,0,차량단독 - 기타,교차로 - 교차로안,승합,
서울특별시 강동구 강일동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로 - 교차로부근,이륜,승용
서울특별시 강동구 명일동,경상사고,0,0,1,0,차대차 - 추돌,교차로 - 교차로부근,승용,승용
서울특별시 강동구 길동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,화물,승용
서울특별시 중랑구 신내동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로 - 교차로안,승용,보행자
서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로횡단보도내,승용,자전거
서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,이륜
서울특별시 성북구 보문동1가,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 중랑구 면목동,경상사고,0,0,2,0,차대차 - 측면충돌,기타 - 기타,승용,승용
서울특별시 서초구 우면동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로부근,이륜,이륜
서울특별시 동작구 신대방동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 정면충돌,교차로 - 교차로안,승용,승합
서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,이륜
서울특별시 서초구 서초동,경상사고,0,0,2,0,차대차 - 기타,교차로 - 교차로부근,이륜,이륜
서울특별시 노원구 공릉동,경상사고,0,0,2,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,이륜,승용
서울특별시 성북구 길음동,중상사고,0,1,0,0,차대차 - 추돌,단일로 - 기타,승용,승합
서울특별시 성북구 안암동2가,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승합
서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,이륜,승용
서울특별시 중랑구 신내동,경상사고,0,0,3,0,차대차 - 추돌,교차로 - 교차로부근,화물,승용
서울특별시 노원구 월계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,이륜
서울특별시 강남구 도곡동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로 - 교차로부근,승용,보행자
서울특별시 중구 남창동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 강북구 번동,경상사고,0,0,1,0,차대차 - 후진중충돌,단일로 - 기타,승용,이륜
서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,화물,승용
서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 후진중충돌,단일로 - 기타,승용,승용
서울특별시 강동구 길동,경상사고,0,0,2,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 성북구 삼선동1가,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,이륜,승용
서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,원동기
서울특별시 강북구 미아동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,교차로 - 교차로부근,승용,보행자
서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대사람 - 기타,교차로 - 교차로부근,기타불명,보행자
서울특별시 강남구 압구정동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,화물,승용
서울특별시 강동구 고덕동,경상사고,0,0,1,0,차대차 - 추돌,교차로 - 교차로부근,화물,승용
서울특별시 금천구 가산동,중상사고,0,1,0,0,차대차 - 정면충돌,교차로 - 교차로안,승용,이륜
서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,기타 - 기타,이륜,보행자
서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,자전거
서울특별시 구로구 오류동,경상사고,0,0,5,0,차대차 - 기타,단일로 - 기타,승용,승합
서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,이륜
서울특별시 금천구 독산동,경상사고,0,0,1,0,차대차 - 후진중충돌,교차로 - 교차로안,화물,승용
서울특별시 구로구 항동,경상사고,0,0,1,0,차량단독 - 기타,단일로 - 기타,승합,
서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로부근,자전거,승용
서울특별시 서대문구 북가좌동,중상사고,0,1,0,0,차대차 - 기타,교차로 - 교차로안,승용,이륜
서울특별시 서대문구 옥천동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,원동기
서울특별시 용산구 이촌동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로 - 교차로횡단보도내,승용,보행자
서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대사람 - 횡단중,기타 - 기타,이륜,보행자
서울특별시 성북구 종암동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로부근,승용,승용
서울특별시 서초구 서초동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 송파구 마천동,사망사고,1,0,2,0,차대차 - 추돌,단일로 - 기타,화물,화물
서울특별시 용산구 신계동,경상사고,0,0,1,0,차대사람 - 횡단중,단일로 - 기타,승용,보행자
서울특별시 강북구 미아동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 금천구 시흥동,중상사고,0,1,1,1,차대차 - 추돌,단일로 - 기타,승용,화물
서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,화물
서울특별시 동작구 대방동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,원동기
서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,이륜
서울특별시 관악구 남현동,중상사고,0,1,0,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 터널,승용,승용
서울특별시 강남구 삼성동,경상사고,0,0,1,1,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 강남구 논현동,경상사고,0,0,1,1,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 기타,기타 - 기타,승합,승용
서울특별시 구로구 구로동,중상사고,0,1,1,0,차대사람 - 기타,단일로 - 기타,승합,보행자
서울특별시 서초구 방배동,경상사고,0,0,2,0,차대차 - 측면충돌,단일로 - 지하차도(도로)내,화물,승용
서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌,기타 - 기타,승용,승용
서울특별시 용산구 후암동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,이륜
서울특별시 마포구 망원동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 마포구 성산동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 성동구 응봉동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로부근,승용,승용
서울특별시 중랑구 망우동,경상사고,0,0,1,0,차대차 - 추돌,주차장 - 주차장,승용,승용
서울특별시 송파구 잠실동,중상사고,0,1,1,0,차대차 - 추돌,교차로 - 교차로부근,승용,승용
서울특별시 구로구 구로동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로횡단보도내,승합,이륜
서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로부근,승합,승용
서울특별시 종로구 내자동,경상사고,0,0,2,0,차대차 - 추돌,교차로 - 교차로부근,승용,승용
서울특별시 종로구 종로6가,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승합,승용
서울특별시 성북구 길음동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승합,보행자
서울특별시 성북구 성북동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,기타불명,보행자
서울특별시 강북구 번동,경상사고,0,0,1,0,차대사람 - 기타,단일로 - 기타,승용,보행자
서울특별시 동대문구 전농동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대차 - 기타,교차로 - 교차로안,승용,승용
서울특별시 관악구 봉천동,경상사고,0,0,2,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 정면충돌,단일로 - 기타,승용,승용
서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 지하차도(도로)내,승용,승용
서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로부근,승용,승용
서울특별시 강남구 세곡동,경상사고,0,0,2,0,차대차 - 기타,단일로 - 기타,승합,승용
서울특별시 용산구 한남동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 용산구 한남동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 동작구 사당동,경상사고,0,0,1,0,차대차 - 추돌,교차로 - 교차로부근,승용,승용
서울특별시 동작구 동작동,경상사고,0,0,1,0,차대차 - 후진중충돌,단일로 - 기타,승용,승용
서울특별시 강남구 청담동,중상사고,0,1,0,0,차대사람 - 기타,교차로 - 교차로부근,승용,보행자
서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,승용,승용
서울특별시 종로구 평창동,경상사고,0,0,2,0,차대차 - 추돌,기타 - 기타,승용,승용
서울특별시 송파구 석촌동,경상사고,0,0,1,0,차대사람 - 차도통행중,단일로 - 기타,승용,보행자
서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,기타불명,승용
서울특별시 강동구 상일동,중상사고,0,1,0,0,차대차 - 기타,단일로 - 기타,화물,화물
서울특별시 용산구 이태원동,중상사고,0,1,0,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 송파구 문정동,경상사고,0,0,1,0,차대사람 - 기타,교차로 - 교차로부근,승용,보행자
서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,단일로 - 기타,승용,승용
서울특별시 강남구 압구정동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로안,승용,승용
서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 기타,단일로 - 기타,화물,승용
서울특별시 강동구 천호동,경상사고,0,0,1,0,차대차 - 정면충돌,단일로 - 기타,승용,승용
서울특별시 서초구 우면동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로 - 교차로부근,승합,승용
서울특별시 용산구 한남동,경상사고,0,0,1,0,차대차 - 추돌,단일로 - 기타,승용,승용
서울특별시 영등포구 양평동1가,중상사고,0,1,0,0,차대사람 - 횡단중,교차로 - 교차로횡단보도내,승용,보행자
서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,교차로 - 교차로부근,승용,승용
서울특별시 강서구 가양동,중상사고,0,1,0,0,차대사람 - 횡단중,단일로 - 기타,승용,보행자
서울특별시 성북구 하월곡동,경상사고,0,0,4,0,차대차 - 추돌,단일로 - 기타,승합,승합
서울특별시 중랑구 중화동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로 - 교차로안,화물,보행자
서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,단일로 - 기타,승용,보행자
서울특별시 노원구 하계동,중상사고,0,1,0,0,차대차 - 기타,교차로 - 교차로부근,승용,원동기
서울특별시 서초구 서초동,경상사고,0,0,3,0,차대차 - 기타,단일로 - 기타,승용,승용
